id,from_energy_unit_id,to_energy_unit_id,conversion_factor
1777,1215,553,0.2642007930000000
1778,553,1215,3.7850000000000000
1779,1215,551,0.0353140000000000
1780,551,1215,28.3173812100000000
1781,1215,547,0.0317606340000000
1782,547,1215,31.4855174900000000
1783,1215,549,31.7606340800000000
1784,549,1215,0.0314855170000000
1785,1215,862,9.3085094030000000
1786,862,1215,0.0935922760000000
1787,1215,863,0.0093085090000000
1788,863,1215,107.4285857000000000
1789,1215,864,0.0335092470000000
1790,864,1215,29.8425087300000000
1791,1216,126,8.5500000000000000
1792,126,1216,0.1169590640000000
1793,1216,191,0.1026000000000000
1794,191,1216,9.7465886940000000
1795,1216,358,102.6000000000000000
1796,358,1216,0.0097465890000000
1797,1216,874,30.0703399800000000
1798,874,1216,0.0332553610000000
1799,1216,875,0.0300703400000000
1800,875,1216,33.2553606200000000
1801,1216,876,0.1082487440000000
1802,876,1216,9.2379824560000000
1803,1217,1216,0.0133681000000000
1804,1216,1217,74.8049461000000000
1805,1217,126,8.7491165030000000
1806,126,1217,0.1142972550000000
1807,1217,191,0.1049893980000000
1808,191,1217,9.5247712500000000
1809,1217,358,104.9893980000000000
1810,358,1217,0.0095247710000000
1811,1217,874,30.7706324900000000
1812,874,1217,0.0324985200000000
1813,1217,875,30770.6324900000000000
1814,875,1217,0.0000324985195000
1815,1217,876,0.1107696930000000
1816,876,1217,9.0277401120000000
1817,1218,1217,0.0010000000000000
1818,1217,1218,1000.0000000000000000
1819,1218,1216,0.0000133681000000
1820,1216,1218,74804.9461000000000000
1821,1218,126,0.0087491170000000
1822,126,1218,114.2972550000000000
1823,1218,191,104.9893980000000000
1824,191,1218,0.0095247710000000
1825,1218,358,104989.3980000000000000
1826,358,1218,0.0000095247712500
1827,1218,874,30770.6324900000000000
1828,874,1218,0.0000324985195050
1829,1218,875,30.7706324900000000
1830,875,1218,0.0324985200000000
1831,1218,876,110.7696929000000000
1832,876,1218,0.0090277400000000
1833,1219,149,0.0008476810000000
1834,149,1219,1179.6887790000000000
1835,1219,235,0.0001336810000000
1836,235,1219,7480.4946100000000000
1837,1219,3,0.0084768120000000
1838,3,1219,117.9688779000000000
1839,1219,337,0.0000013368100000
1840,337,1219,748049.4610000000000000
1841,1219,907,0.0100000000000000
1842,907,1219,100.0000000000000000
1843,1219,508,0.0000378541000000
1844,508,1219,26417.2176900000000000
1845,1219,5,0.0008476810000000
1846,5,1219,1179.6887790000000000
1847,1219,357,0.8476812000000000
1848,357,1219,1.1796887790000000
1849,1219,854,0.2484411490000000
1850,854,1219,4.0250981150000000
1851,1219,855,0.0002484410000000
1852,855,1219,4025.0981150000000000
1853,1219,507,0.0008943510000000
1854,507,1219,1118.1290800000000000
1855,1220,1219,10.0000000000000000
1856,1219,1220,0.1000000000000000
1857,1220,149,0.0000847681200000
1858,149,1220,11796.8877900000000000
1859,1220,235,0.0000133681000000
1860,235,1220,74804.9461000000000000
1861,1220,3,0.0008476810000000
1862,3,1220,1179.6887790000000000
1863,1220,337,0.0000001336810000
1864,337,1220,7480494.6100000000000000
1865,1220,907,0.0010000000000000
1866,907,1220,1000.0000000000000000
1867,1220,508,0.0000037854100000
1868,508,1220,264172.1769000000000000
1869,1220,5,0.0000847681200000
1870,5,1220,11796.8877900000000000
1871,1220,357,0.0847681200000000
1872,357,1220,11.7968877900000000
1873,1220,854,0.0248441150000000
1874,854,1220,40.2509811500000000
1875,1220,855,0.0248441150000000
1876,855,1220,0.0402509810000000
1877,1220,507,0.0000894351124740
1878,507,1220,11181.2908000000000000
1879,1221,1220,7480.4946100000000000
1880,1220,1221,0.0001336810000000
1881,1221,1219,74804.9461000000000000
1882,1219,1221,0.0000133681000000
1883,1221,149,0.0000540578880000
1884,149,1221,18498.6879300000000000
1885,1221,235,0.0052688000000000
1886,235,1221,189.7965381000000000
1887,1221,3,0.0005405790000000
1888,3,1221,1849.8687930000000000
1889,1221,337,0.0005268800000000
1890,337,1221,1897.9653810000000000
1891,1221,907,748.0494610000000000
1892,907,1221,0.0000001336810000
1893,1221,508,0.0283167390000000
1894,508,1221,35.3148007700000000
1895,1221,5,0.0000540578880000
1896,5,1221,18498.6879300000000000
1897,1221,357,0.0540578880000000
1898,357,1221,18.4986879300000000
1899,1221,854,0.0158434610000000
1900,854,1221,63.1175232000000000
1901,1221,855,0.0000158434607300
1902,855,1221,63117.5232000000000000
1903,1221,507,0.0000570340983540
1904,507,1221,17533.3708900000000000
1905,1222,1221,2000.0000000000000000
1906,1221,1222,0.0005000000000000
1907,1222,1220,14960989.2200000000000000
1908,1220,1222,0.0000000668405000
1909,1222,1219,149609892.2000000000000000
1910,1219,1222,0.0000000066840500
1911,1222,149,0.1081157760000000
1912,149,1222,9.2493439630000000
1913,1222,235,10.5376000000000000
1914,235,1222,0.0948982690000000
1915,1222,3,1.0811577600000000
1916,3,1222,0.9249343960000000
1917,1222,337,1.0537600000000000
1918,337,1222,0.9489826910000000
1919,1222,907,0.0000000000668405
1920,907,1222,14960989221.0000000000000000
1921,1222,508,0.0000141583695500
1922,508,1222,70629.6015500000000000
1923,1222,5,0.1081157760000000
1924,5,1222,9.2493439630000000
1925,1222,357,108.1157760000000000
1926,357,1222,0.0092493440000000
1927,1222,854,31.6869214500000000
1928,854,1222,0.0315587620000000
1929,1222,855,0.0316869210000000
1930,855,1222,31.5587616000000000
1931,1222,507,0.1140681970000000
